province;red;green;blue;x;x
4059;142;140;19;Ashbolihul;x
4060;174;113;102;Buckidge;x
4061;139;117;231;Sherstry;x
4062;177;122;204;Thatcaus;x
4063;231;179;165;Harbothambe;x
4064;22;195;90;Draxningdon;x
4065;135;13;215;Binglisle;x
4066;91;68;62;Binglow;x
4067;176;33;191;Rockipton;x
4068;8;33;150;Boroutonos;x
4069;123;246;86;Modbusea;x
4070;190;214;239;Milbord;x
4071;167;52;140;Algarejon;x
4072;145;235;99;Semil;x
4073;244;152;80;Sevillas;x
4074;160;218;164;Zaorevilaro;x
4075;216;231;147;Oropenalve;x
4076;25;228;227;Lucillos;x
4077;31;94;248;Cardiniest;x
4078;179;162;77;Mocha;x
4079;98;238;178;Tarpolmed;x
4080;21;49;153;Draxbridg;x
4081;229;18;22;Wargreadin;x
4082;13;167;142;Pershtong;x
4083;27;132;114;Maldoughbr;x
4084;216;247;75;Boltomney;x
4085;133;100;31;Malborhame;x
4086;136;69;39;Bridlutont;x
4087;55;164;206;Feltonley;x
4088;116;220;28;Albrieldgel;x
4089;9;32;137;Burgolina;x
4090;30;233;92;Southeridg;x
4091;234;242;243;Guadas;x
4092;11;229;92;Ruedaravil;x
4093;218;72;201;Sotilludo;x
4094;62;96;179;Humandral;x
4095;143;174;126;Huecadamur;x
4096;121;8;49;Puebllas;x
4097;222;197;52;Castirabuer;x
4098;44;139;166;Apstone;x
4099;25;227;147;Halton;x
4100;169;115;248;Bramboroug;x
4101;160;44;76;Rothwigan;x
4102;233;100;146;Avetothame;x
4103;116;43;177;Boseasal;x
4104;206;66;248;Penrinedon;x
4105;94;122;115;Ashbord;x
4106;183;97;80;Valtaides;x
4107;187;189;68;Burguebla;x
4108;4;61;15;Cantados;x
4109;214;161;178;Magandejara;x
4110;77;136;129;Torgas;x
4111;125;242;111;Alamecil;x
4112;234;30;35;Tendides;x
4113;29;43;149;Piltolestry;x
4114;189;10;94;Mitfon;x
4115;144;29;76;Causin;x
4116;250;41;118;Saltaydongh;x
4117;6;173;146;Oswestaple;x
4118;185;57;181;Wendombea;x
4119;193;36;173;Northeth;x
4120;44;227;234;Tarpodmin;x
4121;150;62;50;Milanillo;x
4122;199;178;141;Lucilaseca;x
4123;228;114;66;Zaorebolla;x
4124;47;173;220;Escoparede;x
4125;168;175;60;Escopilar;x
4126;175;2;49;Sevilcaniz;x
4127;226;135;58;Argechueca;x
4128;190;242;204;Wivelymea;x
4129;32;30;36;Louthawlei;x
4130;119;242;151;Louthinckld;x
4131;98;59;134;Wartovery;x
4132;130;111;247;Apenrit;x
4133;54;183;135;Thorngley;x
4134;56;175;236;Boroury;x
4135;141;212;198;Tiverbury;x
4136;33;43;29;Rothberd;x
4137;67;100;84;Puebllida;x
4138;90;72;40;Meginoblej;x
4139;30;105;219;Alcana;x
4140;148;31;3;Peraldesot;x
4141;27;18;199;Wodbury;x
4142;54;83;40;Brambridgey;x
4143;208;211;220;Thetfinedo;x
4144;42;193;224;Mirablado;x
4145;87;240;60;Heriontanar;x
4146;252;120;121;Valvejaria;x
4147;216;72;199;Ugenarcos;x
4148;202;65;161;Maquesplega;x
4149;213;65;88;Escalforte;x
4150;216;77;148;Seasashbury;x
4151;28;176;240;Darlilwort;x
4152;135;46;125;Andoverton;x
4153;91;39;67;Siguenza;x
4154;77;205;115;Almenueva;x
4155;181;19;163;Jiruedado;x
4156;43;124;209;Seguranil;x
4157;80;199;43;Somollos;x
4158;250;6;116;Tendilo;x
4159;114;146;147;Pickeck;x
4160;197;223;211;Valtalida;x
4161;198;164;52;Mocejorada;x
4162;119;72;136;Jiruerovil;x
4163;132;6;31;Castes;x
4164;236;144;46;Chisbury;x
4165;244;103;95;Alaminorada;x
4166;89;37;139;Azuquzagaga;x
4167;86;115;244;Padstsford;x
4168;111;176;13;Uxbrinver;x
4169;21;216;239;Lagariegan;x
4170;64;63;192;Masega;x
4171;97;87;133;Cuervedamil;x
4172;248;164;204;Birmitheri;x
4173;206;37;139;Tarponey;x
4174;85;143;100;Tetbucking;x
4175;197;229;151;Southeton;x
4176;9;141;109;Yeovirkneth;x
4177;171;60;30;Tetbuthead;x
